scale,site,calendar_date,pixel,value
1e-4,HLL,2007-07-28,41,6528
1e-4,HLL,2007-08-13,41,5322
1e-4,HLL,2007-08-29,41,5200
1e-4,HLL,2007-09-14,41,4908
1e-4,HLL,2007-09-30,41,5899
1e-4,HLL,2007-10-16,41,5412
1e-4,HLL,2007-11-01,41,5606
1e-4,HLL,2007-11-17,41,4832
1e-4,HLL,2007-12-03,41,4138
1e-4,HLL,2007-12-19,41,1223
1e-4,HLL,2008-01-01,41,4334
1e-4,HLL,2008-01-17,41,5642
1e-4,HLL,2008-02-02,41,5019
1e-4,HLL,2008-02-18,41,4458
1e-4,HLL,2008-03-05,41,4877
1e-4,HLL,2008-03-21,41,5649
1e-4,HLL,2008-04-06,41,6345
1e-4,HLL,2008-04-22,41,7408
1e-4,HLL,2008-05-08,41,6979
1e-4,HLL,2008-05-24,41,7246
1e-4,HLL,2008-06-09,41,6386
1e-4,HLL,2008-06-25,41,5515
1e-4,HLL,2008-07-11,41,4020
1e-4,HLL,2008-07-27,41,5465
1e-4,HLL,2008-08-12,41,5811
1e-4,HLL,2008-08-28,41,5794
1e-4,HLL,2008-09-13,41,6615
1e-4,HLL,2008-09-29,41,6776
1e-4,HLL,2008-10-15,41,6930
1e-4,HLL,2008-10-31,41,6510
1e-4,HLL,2008-11-16,41,519
1e-4,HLL,2008-12-02,41,803
1e-4,HLL,2008-12-18,41,6176
1e-4,HLL,2009-01-01,41,1035
1e-4,HLL,2009-01-17,41,5365
1e-4,HLL,2009-02-02,41,601
1e-4,HLL,2009-02-18,41,3798
1e-4,HLL,2009-03-06,41,3874
1e-4,HLL,2009-03-22,41,5105
1e-4,HLL,2009-04-07,41,6960
1e-4,HLL,2009-04-23,41,7513
1e-4,HLL,2009-05-09,41,5713
1e-4,HLL,2009-05-25,41,6611
1e-4,HLL,2009-06-10,41,7011
1e-4,HLL,2009-06-26,41,7068
1e-4,HLL,2009-07-12,41,5298
1e-4,HLL,2009-07-28,41,7031
1e-4,HLL,2009-08-13,41,6411
1e-4,HLL,2009-08-29,41,6427
1e-4,HLL,2009-09-14,41,6872
1e-4,HLL,2009-09-30,41,4953
1e-4,HLL,2009-10-16,41,6022
1e-4,HLL,2009-11-01,41,4217
1e-4,HLL,2009-11-17,41,6529
1e-4,HLL,2009-12-03,41,7019
1e-4,HLL,2009-12-19,41,2918
1e-4,HLL,2010-01-01,41,1564
1e-4,HLL,2010-01-17,41,-88
1e-4,HLL,2010-02-02,41,1
1e-4,HLL,2010-02-18,41,4945
1e-4,HLL,2010-03-06,41,3895
1e-4,HLL,2010-03-22,41,6218
1e-4,HLL,2010-04-07,41,6740
1e-4,HLL,2010-04-23,41,6476
1e-4,HLL,2010-05-09,41,5803
1e-4,HLL,2010-05-25,41,6401
1e-4,HLL,2010-06-10,41,7471
1e-4,HLL,2010-06-26,41,7270
1e-4,HLL,2010-07-12,41,6486
1e-4,HLL,2010-07-28,41,6372
1e-4,HLL,2010-08-13,41,5247
1e-4,HLL,2010-08-29,41,7521
1e-4,HLL,2010-09-14,41,7365
1e-4,HLL,2010-09-30,41,6744
1e-4,HLL,2010-10-16,41,6295
1e-4,HLL,2010-11-01,41,6690
1e-4,HLL,2010-11-17,41,-117
1e-4,HLL,2010-12-03,41,263
1e-4,HLL,2010-12-19,41,-341
1e-4,HLL,2011-01-01,41,-341
1e-4,HLL,2011-01-17,41,1063
1e-4,HLL,2011-02-02,41,4832
1e-4,HLL,2011-02-18,41,4550
1e-4,HLL,2011-03-06,41,5780
1e-4,HLL,2011-03-22,41,7049
1e-4,HLL,2011-04-07,41,7096
1e-4,HLL,2011-04-23,41,6992
1e-4,HLL,2011-05-09,41,6727
1e-4,HLL,2011-05-25,41,6022
1e-4,HLL,2011-06-10,41,5917
1e-4,HLL,2011-06-26,41,5085
1e-4,HLL,2011-07-12,41,5575
1e-4,HLL,2011-07-28,41,6374
1e-4,HLL,2011-08-13,41,7167
1e-4,HLL,2011-08-29,41,6625
1e-4,HLL,2011-09-14,41,6777
1e-4,HLL,2011-09-30,41,7656
1e-4,HLL,2011-10-16,41,6680
1e-4,HLL,2011-11-01,41,5861
1e-4,HLL,2011-11-17,41,6185
1e-4,HLL,2011-12-03,41,6541
1e-4,HLL,2011-12-19,41,5377
1e-4,HLL,2012-01-01,41,5827
1e-4,HLL,2012-01-17,41,947
1e-4,HLL,2012-02-02,41,979
1e-4,HLL,2012-02-18,41,4792
1e-4,HLL,2012-03-05,41,4142
1e-4,HLL,2012-03-21,41,5323
1e-4,HLL,2012-04-06,41,6425
1e-4,HLL,2012-04-22,41,6778
1e-4,HLL,2012-05-08,41,6714
1e-4,HLL,2012-05-24,41,7221
1e-4,HLL,2012-06-09,41,7767
1e-4,HLL,2012-06-25,41,6761
1e-4,HLL,2012-07-11,41,6737
1e-4,HLL,2012-07-27,41,6109
1e-4,HLL,2012-08-12,41,6276
1e-4,HLL,2012-08-28,41,6548
1e-4,HLL,2012-09-13,41,6445
1e-4,HLL,2012-09-29,41,4833
1e-4,HLL,2012-10-15,41,5202
1e-4,HLL,2012-10-31,41,5810
1e-4,HLL,2012-11-16,41,2765
1e-4,HLL,2012-12-02,41,-39
1e-4,HLL,2012-12-18,41,5268
1e-4,HLL,2013-01-01,41,3612
1e-4,HLL,2013-01-17,41,3844
