scale,site,calendar_date,pixel,value
1e-4,WAE,2007-08-13,41,6783
1e-4,WAE,2007-08-29,41,6642
1e-4,WAE,2007-09-14,41,6879
1e-4,WAE,2007-09-30,41,7416
1e-4,WAE,2007-10-16,41,5952
1e-4,WAE,2007-11-01,41,5067
1e-4,WAE,2007-11-17,41,5062
1e-4,WAE,2007-12-03,41,4453
1e-4,WAE,2007-12-19,41,2544
1e-4,WAE,2008-01-01,41,4251
1e-4,WAE,2008-01-17,41,4689
1e-4,WAE,2008-02-02,41,4729
1e-4,WAE,2008-02-18,41,5348
1e-4,WAE,2008-03-05,41,4721
1e-4,WAE,2008-03-21,41,5113
1e-4,WAE,2008-04-06,41,5327
1e-4,WAE,2008-04-22,41,6240
1e-4,WAE,2008-05-08,41,6143
1e-4,WAE,2008-05-24,41,4074
1e-4,WAE,2008-06-09,41,6278
1e-4,WAE,2008-06-25,41,6829
1e-4,WAE,2008-07-11,41,6554
1e-4,WAE,2008-07-27,41,6599
1e-4,WAE,2008-08-12,41,6868
1e-4,WAE,2008-08-28,41,6157
1e-4,WAE,2008-09-13,41,5598
1e-4,WAE,2008-09-29,41,6116
1e-4,WAE,2008-10-15,41,5896
1e-4,WAE,2008-10-31,41,5428
1e-4,WAE,2008-11-16,41,2858
1e-4,WAE,2008-12-02,41,3768
1e-4,WAE,2008-12-18,41,4849
1e-4,WAE,2009-01-01,41,677
1e-4,WAE,2009-01-17,41,5269
1e-4,WAE,2009-02-02,41,3635
1e-4,WAE,2009-02-18,41,621
1e-4,WAE,2009-03-06,41,4288
1e-4,WAE,2009-03-22,41,4882
1e-4,WAE,2009-04-07,41,5809
1e-4,WAE,2009-04-23,41,5996
1e-4,WAE,2009-05-09,41,5872
1e-4,WAE,2009-05-25,41,5794
1e-4,WAE,2009-06-10,41,6051
1e-4,WAE,2009-06-26,41,5583
1e-4,WAE,2009-07-12,41,5971
1e-4,WAE,2009-07-28,41,6266
1e-4,WAE,2009-08-13,41,6083
1e-4,WAE,2009-08-29,41,7003
1e-4,WAE,2009-09-14,41,5559
1e-4,WAE,2009-09-30,41,5659
1e-4,WAE,2009-10-16,41,7802
1e-4,WAE,2009-11-01,41,5556
1e-4,WAE,2009-11-17,41,5406
1e-4,WAE,2009-12-03,41,6045
1e-4,WAE,2009-12-19,41,4431
1e-4,WAE,2010-01-01,41,55
1e-4,WAE,2010-01-17,41,718
1e-4,WAE,2010-02-02,41,170
1e-4,WAE,2010-02-18,41,4074
1e-4,WAE,2010-03-06,41,3650
1e-4,WAE,2010-03-22,41,4716
1e-4,WAE,2010-04-07,41,4817
1e-4,WAE,2010-04-23,41,5614
1e-4,WAE,2010-05-09,41,6080
1e-4,WAE,2010-05-25,41,5962
1e-4,WAE,2010-06-10,41,5970
1e-4,WAE,2010-06-26,41,6221
1e-4,WAE,2010-07-12,41,6161
1e-4,WAE,2010-07-28,41,6124
1e-4,WAE,2010-08-13,41,6317
1e-4,WAE,2010-08-29,41,6850
1e-4,WAE,2010-09-14,41,5978
1e-4,WAE,2010-09-30,41,6886
1e-4,WAE,2010-10-16,41,6733
1e-4,WAE,2010-11-01,41,5801
1e-4,WAE,2010-11-17,41,2882
1e-4,WAE,2010-12-03,41,527
1e-4,WAE,2010-12-19,41,3204
1e-4,WAE,2011-01-01,41,5536
1e-4,WAE,2011-01-17,41,4145
1e-4,WAE,2011-02-02,41,4909
1e-4,WAE,2011-02-18,41,3313
1e-4,WAE,2011-03-06,41,4328
1e-4,WAE,2011-03-22,41,5285
1e-4,WAE,2011-04-07,41,5649
1e-4,WAE,2011-04-23,41,5945
1e-4,WAE,2011-05-09,41,5979
1e-4,WAE,2011-05-25,41,5839
1e-4,WAE,2011-06-10,41,5932
1e-4,WAE,2011-06-26,41,6304
1e-4,WAE,2011-07-12,41,6315
1e-4,WAE,2011-07-28,41,6658
1e-4,WAE,2011-08-13,41,6792
1e-4,WAE,2011-08-29,41,6404
1e-4,WAE,2011-09-14,41,6442
1e-4,WAE,2011-09-30,41,6414
1e-4,WAE,2011-10-16,41,6079
1e-4,WAE,2011-11-01,41,5037
1e-4,WAE,2011-11-17,41,5033
1e-4,WAE,2011-12-03,41,1322
1e-4,WAE,2011-12-19,41,4634
1e-4,WAE,2012-01-01,41,5414
1e-4,WAE,2012-01-17,41,2267
1e-4,WAE,2012-02-02,41,1604
1e-4,WAE,2012-02-18,41,4527
1e-4,WAE,2012-03-05,41,4202
1e-4,WAE,2012-03-21,41,4889
1e-4,WAE,2012-04-06,41,5075
1e-4,WAE,2012-04-22,41,6070
1e-4,WAE,2012-05-08,41,5888
1e-4,WAE,2012-05-24,41,5871
1e-4,WAE,2012-06-09,41,5941
1e-4,WAE,2012-06-25,41,6611
1e-4,WAE,2012-07-11,41,6112
1e-4,WAE,2012-07-27,41,6574
1e-4,WAE,2012-08-12,41,7202
1e-4,WAE,2012-08-28,41,6602
1e-4,WAE,2012-09-13,41,6554
1e-4,WAE,2012-09-29,41,4567
1e-4,WAE,2012-10-15,41,7030
1e-4,WAE,2012-10-31,41,5814
1e-4,WAE,2012-11-16,41,4094
1e-4,WAE,2012-12-02,41,-769
1e-4,WAE,2012-12-18,41,4807
1e-4,WAE,2013-01-01,41,1032
1e-4,WAE,2013-01-17,41,1689
1e-4,WAE,2013-02-02,41,93
1e-4,WAE,2013-02-18,41,348
1e-4,WAE,2013-03-06,41,3462
1e-4,WAE,2013-03-22,41,4673
1e-4,WAE,2013-04-07,41,4844
1e-4,WAE,2013-04-23,41,6156
1e-4,WAE,2013-05-09,41,5908
1e-4,WAE,2013-05-25,41,5593
1e-4,WAE,2013-06-10,41,6239
1e-4,WAE,2013-06-26,41,6308
1e-4,WAE,2013-07-12,41,6454
1e-4,WAE,2013-07-28,41,6462
1e-4,WAE,2013-08-13,41,6731
1e-4,WAE,2013-08-29,41,6580
1e-4,WAE,2013-09-14,41,6959
1e-4,WAE,2013-09-30,41,6555
1e-4,WAE,2013-10-16,41,6588
1e-4,WAE,2013-11-01,41,5303
1e-4,WAE,2013-11-17,41,3418
1e-4,WAE,2013-12-03,41,4816
1e-4,WAE,2013-12-19,41,4629
1e-4,WAE,2014-01-01,41,4126
1e-4,WAE,2014-01-17,41,4746
1e-4,WAE,2014-02-02,41,5512
1e-4,WAE,2014-02-18,41,5020
1e-4,WAE,2014-03-06,41,5291
1e-4,WAE,2014-03-22,41,5591
1e-4,WAE,2014-04-07,41,6276
1e-4,WAE,2014-04-23,41,5882
1e-4,WAE,2014-05-09,41,5987
1e-4,WAE,2014-05-25,41,6269
1e-4,WAE,2014-06-10,41,6206
1e-4,WAE,2014-06-26,41,6094
1e-4,WAE,2014-07-12,41,6390
1e-4,WAE,2014-07-28,41,7406
1e-4,WAE,2014-08-13,41,6317
1e-4,WAE,2014-08-29,41,6451
1e-4,WAE,2014-09-14,41,6682
1e-4,WAE,2014-09-30,41,5526
1e-4,WAE,2014-10-16,41,7280
1e-4,WAE,2014-11-01,41,5863
1e-4,WAE,2014-11-17,41,5706
1e-4,WAE,2014-12-03,41,4990
1e-4,WAE,2014-12-19,41,5115
1e-4,WAE,2015-01-01,41,6372
1e-4,WAE,2015-01-17,41,864
1e-4,WAE,2015-02-02,41,822
1e-4,WAE,2015-02-18,41,4565
1e-4,WAE,2015-03-06,41,4479
1e-4,WAE,2015-03-22,41,4998
1e-4,WAE,2015-04-07,41,6149
1e-4,WAE,2015-04-23,41,6658
1e-4,WAE,2015-05-09,41,6296
1e-4,WAE,2015-05-25,41,6346
1e-4,WAE,2015-06-10,41,6254
1e-4,WAE,2015-06-26,41,6592
1e-4,WAE,2015-07-12,41,6334
1e-4,WAE,2015-07-28,41,6479
1e-4,WAE,2015-08-13,41,6354
1e-4,WAE,2015-08-29,41,7036
1e-4,WAE,2015-09-14,41,6187
1e-4,WAE,2015-09-30,41,6602
1e-4,WAE,2015-10-16,41,4894
1e-4,WAE,2015-11-01,41,5586
1e-4,WAE,2015-11-17,41,5132
1e-4,WAE,2015-12-03,41,5498
1e-4,WAE,2015-12-19,41,5166
1e-4,WAE,2016-01-01,41,5747
1e-4,WAE,2016-01-17,41,3947
1e-4,WAE,2016-02-02,41,4772
1e-4,WAE,2016-02-18,41,2998
1e-4,WAE,2016-03-05,41,5161
1e-4,WAE,2016-03-21,41,5366
1e-4,WAE,2016-04-06,41,6122
1e-4,WAE,2016-04-22,41,5919
1e-4,WAE,2016-05-08,41,6382
1e-4,WAE,2016-05-24,41,6381
