scale,site,calendar_date,pixel,value
1e-4,TAE,2007-08-13,41,7574
1e-4,TAE,2007-08-29,41,7173
1e-4,TAE,2007-09-14,41,7600
1e-4,TAE,2007-09-30,41,6349
1e-4,TAE,2007-10-16,41,6237
1e-4,TAE,2007-11-01,41,6075
1e-4,TAE,2007-11-17,41,5948
1e-4,TAE,2007-12-03,41,5428
1e-4,TAE,2007-12-19,41,4909
1e-4,TAE,2008-01-01,41,4389
1e-4,TAE,2008-01-17,41,5243
1e-4,TAE,2008-02-02,41,5163
1e-4,TAE,2008-02-18,41,4297
1e-4,TAE,2008-03-05,41,4580
1e-4,TAE,2008-03-21,41,4820
1e-4,TAE,2008-04-06,41,6073
1e-4,TAE,2008-04-22,41,5696
1e-4,TAE,2008-05-08,41,4008
1e-4,TAE,2008-05-24,41,6479
1e-4,TAE,2008-06-09,41,6747
1e-4,TAE,2008-06-25,41,6944
1e-4,TAE,2008-07-11,41,6690
1e-4,TAE,2008-07-27,41,6741
1e-4,TAE,2008-08-12,41,7104
1e-4,TAE,2008-08-28,41,7185
1e-4,TAE,2008-09-13,41,6452
1e-4,TAE,2008-09-29,41,6875
1e-4,TAE,2008-10-15,41,5403
1e-4,TAE,2008-10-31,41,5228
1e-4,TAE,2008-11-16,41,2
1e-4,TAE,2008-12-02,41,401
1e-4,TAE,2008-12-18,41,-108
1e-4,TAE,2009-01-01,41,235
1e-4,TAE,2009-01-17,41,415
1e-4,TAE,2009-02-02,41,4844
1e-4,TAE,2009-02-18,41,-194
1e-4,TAE,2009-03-06,41,4347
1e-4,TAE,2009-03-22,41,5613
1e-4,TAE,2009-04-07,41,5887
1e-4,TAE,2009-04-23,41,6723
1e-4,TAE,2009-05-09,41,7621
1e-4,TAE,2009-05-25,41,6887
1e-4,TAE,2009-06-10,41,6377
1e-4,TAE,2009-06-26,41,6326
1e-4,TAE,2009-07-12,41,7064
1e-4,TAE,2009-07-28,41,6124
1e-4,TAE,2009-08-13,41,5693
1e-4,TAE,2009-08-29,41,5150
1e-4,TAE,2009-09-14,41,7245
1e-4,TAE,2009-09-30,41,6168
1e-4,TAE,2009-10-16,41,7002
1e-4,TAE,2009-11-01,41,5986
1e-4,TAE,2009-11-17,41,7294
1e-4,TAE,2009-12-03,41,6562
1e-4,TAE,2009-12-19,41,6833
1e-4,TAE,2010-01-01,41,-843
1e-4,TAE,2010-01-17,41,1778
1e-4,TAE,2010-02-02,41,95
1e-4,TAE,2010-02-18,41,5566
1e-4,TAE,2010-03-06,41,313
1e-4,TAE,2010-03-22,41,6511
1e-4,TAE,2010-04-07,41,6830
1e-4,TAE,2010-04-23,41,6932
1e-4,TAE,2010-05-09,41,6499
1e-4,TAE,2010-05-25,41,7334
1e-4,TAE,2010-06-10,41,7211
1e-4,TAE,2010-06-26,41,6682
1e-4,TAE,2010-07-12,41,6347
1e-4,TAE,2010-07-28,41,5068
1e-4,TAE,2010-08-13,41,5403
1e-4,TAE,2010-08-29,41,6688
1e-4,TAE,2010-09-14,41,6469
1e-4,TAE,2010-09-30,41,7153
1e-4,TAE,2010-10-16,41,6030
1e-4,TAE,2010-11-01,41,5847
1e-4,TAE,2010-11-17,41,2884
1e-4,TAE,2010-12-03,41,-926
1e-4,TAE,2010-12-19,41,95
1e-4,TAE,2011-01-01,41,6184
1e-4,TAE,2011-01-17,41,5848
1e-4,TAE,2011-02-02,41,5611
1e-4,TAE,2011-02-18,41,5533
1e-4,TAE,2011-03-06,41,4380
1e-4,TAE,2011-03-22,41,6175
1e-4,TAE,2011-04-07,41,7485
1e-4,TAE,2011-04-23,41,6739
1e-4,TAE,2011-05-09,41,6925
1e-4,TAE,2011-05-25,41,7217
1e-4,TAE,2011-06-10,41,6716
1e-4,TAE,2011-06-26,41,6777
1e-4,TAE,2011-07-12,41,6388
1e-4,TAE,2011-07-28,41,6348
