scale,site,calendar_date,pixel,value
1e-4,PAY,2007-07-28,41,5571
1e-4,PAY,2007-08-13,41,5576
1e-4,PAY,2007-08-29,41,5001
1e-4,PAY,2007-09-14,41,6038
1e-4,PAY,2007-09-30,41,5688
1e-4,PAY,2007-10-16,41,5625
1e-4,PAY,2007-11-01,41,4640
1e-4,PAY,2007-11-17,41,5083
1e-4,PAY,2007-12-03,41,5039
1e-4,PAY,2007-12-19,41,4371
1e-4,PAY,2008-01-01,41,5054
1e-4,PAY,2008-01-17,41,4904
1e-4,PAY,2008-02-02,41,4253
1e-4,PAY,2008-02-18,41,3985
1e-4,PAY,2008-03-05,41,4722
1e-4,PAY,2008-03-21,41,5126
1e-4,PAY,2008-04-06,41,7120
1e-4,PAY,2008-04-22,41,7025
1e-4,PAY,2008-05-08,41,6187
1e-4,PAY,2008-05-24,41,6571
1e-4,PAY,2008-06-09,41,6727
1e-4,PAY,2008-06-25,41,5646
1e-4,PAY,2008-07-11,41,5505
1e-4,PAY,2008-07-27,41,5085
1e-4,PAY,2008-08-12,41,6319
1e-4,PAY,2008-08-28,41,6308
1e-4,PAY,2008-09-13,41,6709
1e-4,PAY,2008-09-29,41,5190
1e-4,PAY,2008-10-15,41,6521
1e-4,PAY,2008-10-31,41,6204
1e-4,PAY,2008-11-16,41,5997
1e-4,PAY,2008-12-02,41,5796
1e-4,PAY,2008-12-18,41,-110
1e-4,PAY,2009-01-01,41,-110
1e-4,PAY,2009-01-17,41,4752
1e-4,PAY,2009-02-02,41,631
1e-4,PAY,2009-02-18,41,4051
1e-4,PAY,2009-03-06,41,3661
1e-4,PAY,2009-03-22,41,4763
1e-4,PAY,2009-04-07,41,5671
1e-4,PAY,2009-04-23,41,6104
1e-4,PAY,2009-05-09,41,5141
1e-4,PAY,2009-05-25,41,5771
1e-4,PAY,2009-06-10,41,5830
1e-4,PAY,2009-06-26,41,5970
1e-4,PAY,2009-07-12,41,5730
1e-4,PAY,2009-07-28,41,5831
1e-4,PAY,2009-08-13,41,6342
1e-4,PAY,2009-08-29,41,6427
1e-4,PAY,2009-09-14,41,6042
1e-4,PAY,2009-09-30,41,5902
1e-4,PAY,2009-10-16,41,5266
1e-4,PAY,2009-11-01,41,5135
1e-4,PAY,2009-11-17,41,6203
1e-4,PAY,2009-12-03,41,6165
1e-4,PAY,2009-12-19,41,5139
1e-4,PAY,2010-01-01,41,5355
1e-4,PAY,2010-01-17,41,2496
1e-4,PAY,2010-02-02,41,545
1e-4,PAY,2010-02-18,41,4655
1e-4,PAY,2010-03-06,41,4303
1e-4,PAY,2010-03-22,41,5532
1e-4,PAY,2010-04-07,41,5714
1e-4,PAY,2010-04-23,41,6368
1e-4,PAY,2010-05-09,41,6186
1e-4,PAY,2010-05-25,41,6083
1e-4,PAY,2010-06-10,41,5843
1e-4,PAY,2010-06-26,41,5426
1e-4,PAY,2010-07-12,41,4784
1e-4,PAY,2010-07-28,41,5463
1e-4,PAY,2010-08-13,41,6461
1e-4,PAY,2010-08-29,41,6584
1e-4,PAY,2010-09-14,41,6710
1e-4,PAY,2010-09-30,41,6815
1e-4,PAY,2010-10-16,41,5730
1e-4,PAY,2010-11-01,41,4932
1e-4,PAY,2010-11-17,41,5321
1e-4,PAY,2010-12-03,41,40
1e-4,PAY,2010-12-19,41,-50
1e-4,PAY,2011-01-01,41,5016
1e-4,PAY,2011-01-17,41,5307
1e-4,PAY,2011-02-02,41,4621
1e-4,PAY,2011-02-18,41,3988
1e-4,PAY,2011-03-06,41,5536
1e-4,PAY,2011-03-22,41,6379
1e-4,PAY,2011-04-07,41,5833
1e-4,PAY,2011-04-23,41,5280
1e-4,PAY,2011-05-09,41,5424
1e-4,PAY,2011-05-25,41,6600
1e-4,PAY,2011-06-10,41,6738
1e-4,PAY,2011-06-26,41,5927
1e-4,PAY,2011-07-12,41,6112
1e-4,PAY,2011-07-28,41,6654
1e-4,PAY,2011-08-13,41,6003
1e-4,PAY,2011-08-29,41,5748
1e-4,PAY,2011-09-14,41,5610
1e-4,PAY,2011-09-30,41,6251
1e-4,PAY,2011-10-16,41,5282
1e-4,PAY,2011-11-01,41,4676
1e-4,PAY,2011-11-17,41,5208
1e-4,PAY,2011-12-03,41,4951
1e-4,PAY,2011-12-19,41,5544
1e-4,PAY,2012-01-01,41,5115
1e-4,PAY,2012-01-17,41,4964
1e-4,PAY,2012-02-02,41,4234
1e-4,PAY,2012-02-18,41,4000
1e-4,PAY,2012-03-05,41,3753
1e-4,PAY,2012-03-21,41,5044
1e-4,PAY,2012-04-06,41,2933
1e-4,PAY,2012-04-22,41,6285
1e-4,PAY,2012-05-08,41,6210
1e-4,PAY,2012-05-24,41,7298
1e-4,PAY,2012-06-09,41,7423
1e-4,PAY,2012-06-25,41,6614
1e-4,PAY,2012-07-11,41,5501
1e-4,PAY,2012-07-27,41,5373
1e-4,PAY,2012-08-12,41,5383
1e-4,PAY,2012-08-28,41,5559
1e-4,PAY,2012-09-13,41,6735
1e-4,PAY,2012-09-29,41,5585
1e-4,PAY,2012-10-15,41,5720
1e-4,PAY,2012-10-31,41,6291
1e-4,PAY,2012-11-16,41,6134
1e-4,PAY,2012-12-02,41,617
1e-4,PAY,2012-12-18,41,5675
1e-4,PAY,2013-01-01,41,5675
1e-4,PAY,2013-01-17,41,4703
1e-4,PAY,2013-02-02,41,2821
1e-4,PAY,2013-02-18,41,3846
1e-4,PAY,2013-03-06,41,3901
1e-4,PAY,2013-03-22,41,2828
1e-4,PAY,2013-04-07,41,4989
1e-4,PAY,2013-04-23,41,6467
1e-4,PAY,2013-05-09,41,5989
1e-4,PAY,2013-05-25,41,4824
1e-4,PAY,2013-06-10,41,5175
1e-4,PAY,2013-06-26,41,5722
1e-4,PAY,2013-07-12,41,5280
1e-4,PAY,2013-07-28,41,5363
1e-4,PAY,2013-08-13,41,6434
1e-4,PAY,2013-08-29,41,6068
