scale,site,calendar_date,pixel,value
1e-4,KOP,2007-07-28,41,6616
1e-4,KOP,2007-08-13,41,5985
1e-4,KOP,2007-08-29,41,6177
1e-4,KOP,2007-09-14,41,6650
1e-4,KOP,2007-09-30,41,7595
1e-4,KOP,2007-10-16,41,5634
1e-4,KOP,2007-11-01,41,4354
1e-4,KOP,2007-11-17,41,5326
1e-4,KOP,2007-12-03,41,5355
1e-4,KOP,2007-12-19,41,3374
1e-4,KOP,2008-01-01,41,4935
1e-4,KOP,2008-01-17,41,4358
1e-4,KOP,2008-02-02,41,4309
1e-4,KOP,2008-02-18,41,4266
1e-4,KOP,2008-03-05,41,5608
1e-4,KOP,2008-03-21,41,5883
1e-4,KOP,2008-04-06,41,2751
1e-4,KOP,2008-04-22,41,7806
1e-4,KOP,2008-05-08,41,8162
1e-4,KOP,2008-05-24,41,5495
1e-4,KOP,2008-06-09,41,7926
1e-4,KOP,2008-06-25,41,7305
1e-4,KOP,2008-07-11,41,6390
1e-4,KOP,2008-07-27,41,5873
1e-4,KOP,2008-08-12,41,5818
1e-4,KOP,2008-08-28,41,6531
1e-4,KOP,2008-09-13,41,5752
1e-4,KOP,2008-09-29,41,6527
1e-4,KOP,2008-10-15,41,6783
1e-4,KOP,2008-10-31,41,6849
1e-4,KOP,2008-11-16,41,1698
1e-4,KOP,2008-12-02,41,1231
1e-4,KOP,2008-12-18,41,5819
1e-4,KOP,2009-01-01,41,45
1e-4,KOP,2009-01-17,41,5407
1e-4,KOP,2009-02-02,41,381
1e-4,KOP,2009-02-18,41,-659
1e-4,KOP,2009-03-06,41,4665
1e-4,KOP,2009-03-22,41,5349
1e-4,KOP,2009-04-07,41,6341
1e-4,KOP,2009-04-23,41,6936
1e-4,KOP,2009-05-09,41,6482
1e-4,KOP,2009-05-25,41,6661
1e-4,KOP,2009-06-10,41,7660
1e-4,KOP,2009-06-26,41,7479
1e-4,KOP,2009-07-12,41,5408
1e-4,KOP,2009-07-28,41,6386
1e-4,KOP,2009-08-13,41,7271
1e-4,KOP,2009-08-29,41,7536
1e-4,KOP,2009-09-14,41,7424
1e-4,KOP,2009-09-30,41,7084
1e-4,KOP,2009-10-16,41,6192
1e-4,KOP,2009-11-01,41,5513
1e-4,KOP,2009-11-17,41,6388
1e-4,KOP,2009-12-03,41,5818
1e-4,KOP,2009-12-19,41,6150
1e-4,KOP,2010-01-01,41,4926
1e-4,KOP,2010-01-17,41,2118
1e-4,KOP,2010-02-02,41,116
1e-4,KOP,2010-02-18,41,4358
1e-4,KOP,2010-03-06,41,4934
1e-4,KOP,2010-03-22,41,5357
