scale,site,calendar_date,pixel,value
1e-4,CGI,2007-07-28,41,5815
1e-4,CGI,2007-08-13,41,6521
1e-4,CGI,2007-08-29,41,5582
1e-4,CGI,2007-09-14,41,6319
1e-4,CGI,2007-09-30,41,5794
1e-4,CGI,2007-10-16,41,6622
1e-4,CGI,2007-11-01,41,5769
1e-4,CGI,2007-11-17,41,5266
1e-4,CGI,2007-12-03,41,5271
1e-4,CGI,2007-12-19,41,4457
1e-4,CGI,2008-01-01,41,5137
1e-4,CGI,2008-01-17,41,4995
1e-4,CGI,2008-02-02,41,4947
1e-4,CGI,2008-02-18,41,4614
1e-4,CGI,2008-03-05,41,5144
1e-4,CGI,2008-03-21,41,6058
1e-4,CGI,2008-04-06,41,6868
1e-4,CGI,2008-04-22,41,7594
1e-4,CGI,2008-05-08,41,6858
1e-4,CGI,2008-05-24,41,3567
1e-4,CGI,2008-06-09,41,7575
1e-4,CGI,2008-06-25,41,6153
1e-4,CGI,2008-07-11,41,6212
1e-4,CGI,2008-07-27,41,5279
1e-4,CGI,2008-08-12,41,5477
1e-4,CGI,2008-08-28,41,5717
1e-4,CGI,2008-09-13,41,6603
1e-4,CGI,2008-09-29,41,6673
1e-4,CGI,2008-10-15,41,6953
1e-4,CGI,2008-10-31,41,6603
1e-4,CGI,2008-11-16,41,6568
1e-4,CGI,2008-12-02,41,5969
1e-4,CGI,2008-12-18,41,4231
1e-4,CGI,2009-01-01,41,371
1e-4,CGI,2009-01-17,41,525
1e-4,CGI,2009-02-02,41,3742
1e-4,CGI,2009-02-18,41,4746
1e-4,CGI,2009-03-06,41,4609
1e-4,CGI,2009-03-22,41,4927
1e-4,CGI,2009-04-07,41,6344
1e-4,CGI,2009-04-23,41,5532
1e-4,CGI,2009-05-09,41,6131
1e-4,CGI,2009-05-25,41,6907
1e-4,CGI,2009-06-10,41,6277
1e-4,CGI,2009-06-26,41,6274
1e-4,CGI,2009-07-12,41,5968
1e-4,CGI,2009-07-28,41,6878
1e-4,CGI,2009-08-13,41,5765
1e-4,CGI,2009-08-29,41,6585
1e-4,CGI,2009-09-14,41,5481
1e-4,CGI,2009-09-30,41,5469
1e-4,CGI,2009-10-16,41,5544
1e-4,CGI,2009-11-01,41,1915
1e-4,CGI,2009-11-17,41,5750
1e-4,CGI,2009-12-03,41,5824
1e-4,CGI,2009-12-19,41,5590
1e-4,CGI,2010-01-01,41,5590
1e-4,CGI,2010-01-17,41,4653
1e-4,CGI,2010-02-02,41,3795
1e-4,CGI,2010-02-18,41,4732
1e-4,CGI,2010-03-06,41,4525
1e-4,CGI,2010-03-22,41,6702
1e-4,CGI,2010-04-07,41,5347
1e-4,CGI,2010-04-23,41,8859
1e-4,CGI,2010-05-09,41,7474
1e-4,CGI,2010-05-25,41,7049
1e-4,CGI,2010-06-10,41,6385
1e-4,CGI,2010-06-26,41,5666
1e-4,CGI,2010-07-12,41,4515
1e-4,CGI,2010-07-28,41,6138
1e-4,CGI,2010-08-13,41,5469
1e-4,CGI,2010-08-29,41,4965
1e-4,CGI,2010-09-14,41,4945
1e-4,CGI,2010-09-30,41,5549
1e-4,CGI,2010-10-16,41,6454
1e-4,CGI,2010-11-01,41,6427
1e-4,CGI,2010-11-17,41,136
1e-4,CGI,2010-12-03,41,6177
1e-4,CGI,2010-12-19,41,4355
1e-4,CGI,2011-01-01,41,5466
1e-4,CGI,2011-01-17,41,3925
1e-4,CGI,2011-02-02,41,4758
1e-4,CGI,2011-02-18,41,3564
1e-4,CGI,2011-03-06,41,4749
1e-4,CGI,2011-03-22,41,6480
1e-4,CGI,2011-04-07,41,5657
1e-4,CGI,2011-04-23,41,5360
1e-4,CGI,2011-05-09,41,6579
1e-4,CGI,2011-05-25,41,5359
1e-4,CGI,2011-06-10,41,6744
1e-4,CGI,2011-06-26,41,6107
1e-4,CGI,2011-07-12,41,6059
1e-4,CGI,2011-07-28,41,7449
1e-4,CGI,2011-08-13,41,7236
1e-4,CGI,2011-08-29,41,7070
1e-4,CGI,2011-09-14,41,6274
1e-4,CGI,2011-09-30,41,6170
1e-4,CGI,2011-10-16,41,6667
1e-4,CGI,2011-11-01,41,6346
1e-4,CGI,2011-11-17,41,5001
1e-4,CGI,2011-12-03,41,5930
1e-4,CGI,2011-12-19,41,6162
1e-4,CGI,2012-01-01,41,5506
1e-4,CGI,2012-01-17,41,5320
1e-4,CGI,2012-02-02,41,3175
1e-4,CGI,2012-02-18,41,3979
1e-4,CGI,2012-03-05,41,3639
1e-4,CGI,2012-03-21,41,5855
1e-4,CGI,2012-04-06,41,7441
1e-4,CGI,2012-04-22,41,8758
1e-4,CGI,2012-05-08,41,8455
1e-4,CGI,2012-05-24,41,7825
1e-4,CGI,2012-06-09,41,7259
1e-4,CGI,2012-06-25,41,5907
1e-4,CGI,2012-07-11,41,6335
1e-4,CGI,2012-07-27,41,4681
1e-4,CGI,2012-08-12,41,5109
1e-4,CGI,2012-08-28,41,5428
1e-4,CGI,2012-09-13,41,6761
1e-4,CGI,2012-09-29,41,6397
1e-4,CGI,2012-10-15,41,6889
1e-4,CGI,2012-10-31,41,7160
1e-4,CGI,2012-11-16,41,6945
1e-4,CGI,2012-12-02,41,109
1e-4,CGI,2012-12-18,41,6033
1e-4,CGI,2013-01-01,41,6033
1e-4,CGI,2013-01-17,41,3681
